N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1171.0,SK디스커버리우,30150.0,50.0,-0.17%,5000.0,30000.0,30150.0,29850.0
1172.0,KODEX 증권,6015.0,15.0,+0.25%,0.0,6030.0,6030.0,6010.0
1173.0,메리츠 3X 레버리지 국채30년 ETN,40675.0,575.0,+1.43%,0.0,40860.0,41040.0,40300.0
1174.0,미래산업,7980.0,480.0,+6.40%,500.0,7880.0,7990.0,7280.0
1175.0,KODEX K-친환경선박액티브,11245.0,65.0,-0.57%,0.0,11250.0,11270.0,11060.0
1176.0,우진아이엔에스,5300.0,110.0,+2.12%,500.0,5200.0,5350.0,5200.0
1177.0,KODEX 미국배당프리미엄액티브,10065.0,65.0,-0.64%,0.0,10180.0,10180.0,10050.0
1178.0,전방,23700.0,200.0,-0.84%,5000.0,23900.0,24100.0,22100.0
1179.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),15895.0,415.0,+2.68%,0.0,15890.0,15980.0,15765.0
1180.0,TIGER 농산물선물Enhanced(H),7220.0,110.0,+1.55%,0.0,7155.0,7245.0,7155.0
1181.0,TIGER 레버리지,15880.0,425.0,+2.75%,0.0,15770.0,15880.0,15725.0
1182.0,세기상사,7130.0,60.0,-0.83%,500.0,7120.0,7250.0,7090.0
1183.0,TIGER 미국나스닥100레버리지(합성),12565.0,235.0,+1.91%,0.0,12665.0,12665.0,12535.0
1184.0,TIGER 200 헬스케어,16610.0,95.0,+0.58%,0.0,16525.0,16730.0,16525.0
1185.0,KODEX 차이나H,15480.0,90.0,+0.58%,0.0,15525.0,15550.0,15295.0
1186.0,카프로,985.0,5.0,-0.51%,500.0,986.0,1017.0,957.0
1187.0,KODEX 코스피TR,12300.0,150.0,+1.23%,0.0,12280.0,12300.0,12225.0
1188.0,하나 레버리지 코스닥150 선물 ETN,39305.0,0.0,0.00%,0.0,39305.0,39305.0,39305.0
1189.0,TRUE 코스피 양매도 3% OTM ETN,7820.0,0.0,0.00%,0.0,7820.0,7820.0,7820.0
1190.0,삼성 레버리지 은 선물 ETN(H),12950.0,565.0,+4.56%,0.0,13060.0,13095.0,12510.0
1191.0,SOL 200 Top10,8810.0,210.0,+2.44%,0.0,8740.0,8810.0,8730.0
1192.0,호텔신라우,51500.0,0.0,0.00%,5000.0,51200.0,52600.0,50900.0
1193.0,KODEX 미국나스닥100(H),12490.0,285.0,+2.34%,0.0,12450.0,12505.0,12435.0
1194.0,태원물산,5090.0,20.0,-0.39%,500.0,5040.0,5110.0,4985.0
1195.0,WOORI 단기국공채액티브,50490.0,15.0,+0.03%,0.0,50490.0,50490.0,50480.0
1196.0,동양고속,13280.0,20.0,+0.15%,5000.0,13260.0,13340.0,13220.0
1197.0,부산주공,486.0,0.0,0.00%,500.0,0.0,0.0,0.0
1198.0,성문전자,1704.0,33.0,+1.97%,500.0,1672.0,1769.0,1660.0
1199.0,KODEX 유럽탄소배출권선물ICE(H),13335.0,480.0,-3.47%,0.0,13535.0,13535.0,13335.0
1200.0,TIGER KEDI혁신기업ESG30,10435.0,180.0,+1.76%,0.0,10390.0,10440.0,10325.0
1201.0,미래아이앤지,1365.0,21.0,+1.56%,500.0,1344.0,1400.0,1344.0
1202.0,DL이앤씨우,17810.0,90.0,-0.50%,5000.0,18250.0,18250.0,17770.0
1203.0,TRUE 인버스 2X 나스닥 100 ETN,1250.0,80.0,-6.02%,0.0,1270.0,1275.0,1250.0
1204.0,TIGER 미국나스닥바이오,19935.0,265.0,-1.31%,0.0,20200.0,20200.0,19910.0
1205.0,신한 레버리지 금 선물 ETN,18695.0,70.0,+0.38%,0.0,18720.0,18735.0,18670.0
1206.0,삼성 미국 대형 성장주 ETN(H),18600.0,0.0,0.00%,0.0,18600.0,18600.0,18600.0
1207.0,에넥스,619.0,24.0,+4.03%,500.0,608.0,668.0,596.0
1208.0,동일제강,1826.0,3.0,-0.16%,500.0,1821.0,1830.0,1815.0
1209.0,세우글로벌,1291.0,6.0,+0.47%,500.0,1282.0,1310.0,1275.0
1210.0,하나 레버리지 콩 선물 ETN(H),37020.0,1145.0,+3.19%,0.0,36980.0,37290.0,36980.0
1211.0,삼성 미국 대형 가치주 ETN,18505.0,0.0,0.00%,0.0,18505.0,18505.0,18505.0
1212.0,QV S&P500 버퍼10% 9월 ETN,12335.0,0.0,0.00%,0.0,12335.0,12335.0,12335.0
1213.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,12325.0,40.0,-0.32%,0.0,12365.0,12370.0,12325.0
1214.0,ARIRANG ESG가치주액티브,8065.0,110.0,+1.38%,0.0,8045.0,8065.0,8000.0
1215.0,KODEX KRX기후변화솔루션,13070.0,180.0,+1.40%,0.0,13050.0,13100.0,12970.0
1216.0,주연테크,616.0,9.0,+1.48%,200.0,614.0,622.0,608.0
1217.0,KODEX IT,18195.0,410.0,+2.31%,0.0,18140.0,18330.0,18140.0
1218.0,KOSEF 미국달러선물,14490.0,180.0,-1.23%,0.0,14580.0,14580.0,14455.0
1219.0,KODEX 인도Nifty50레버리지(합성),11915.0,20.0,+0.17%,0.0,11910.0,11915.0,11710.0
1220.0,KODEX Fn시스템반도체,8910.0,125.0,+1.42%,0.0,8995.0,9055.0,8885.0
1221.0,경인전자,22650.0,200.0,+0.89%,5000.0,22550.0,22850.0,22500.0
1222.0,ACE 일본Nikkei225(H),22050.0,180.0,+0.82%,0.0,21940.0,22075.0,21920.0
1223.0,KBSTAR 중국본토CSI300,9265.0,25.0,-0.27%,0.0,9275.0,9275.0,9115.0
1224.0,TIGER 퓨처모빌리티액티브,10290.0,215.0,+2.13%,0.0,10255.0,10315.0,10215.0
1225.0,KODEX 미국S&P500산업재(합성),24745.0,65.0,+0.26%,0.0,24850.0,24850.0,24690.0
1226.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,17245.0,285.0,+1.68%,0.0,17290.0,17390.0,17085.0
1227.0,제이준코스메틱,7680.0,330.0,+4.49%,500.0,7490.0,8020.0,7220.0
1228.0,한창,369.0,8.0,+2.22%,500.0,366.0,373.0,354.0
1229.0,ACE 중장기국공채액티브,98045.0,250.0,+0.26%,0.0,98020.0,98065.0,98020.0
1230.0,HANARO 200선물레버리지,17985.0,480.0,+2.74%,0.0,17950.0,17985.0,17870.0
1231.0,한국ANKOR유전,488.0,4.0,+0.83%,0.0,481.0,525.0,473.0
1232.0,QV 코스피 200 ETN,34105.0,470.0,+1.40%,0.0,34270.0,34270.0,34105.0
1233.0,신한 구리 선물 ETN(H),16915.0,0.0,0.00%,0.0,16915.0,16915.0,16915.0
1234.0,ACE 미국30년국채선물레버리지(합성 H),7305.0,205.0,+2.89%,0.0,7345.0,7345.0,7290.0
1235.0,KB 천연가스 선물 ETN(H),6665.0,240.0,-3.48%,0.0,6705.0,6730.0,6660.0
1236.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10080.0,20.0,-0.20%,0.0,10170.0,10180.0,10080.0
1237.0,신한 레버리지 다우존스지수 선물 ETN(H),33230.0,240.0,+0.73%,0.0,33180.0,33260.0,33145.0
1238.0,SUN&L,2625.0,15.0,-0.57%,1000.0,2635.0,2655.0,2610.0
1239.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,13230.0,540.0,-3.92%,0.0,13430.0,13430.0,13200.0
1240.0,KODEX 미국채10년선물,10930.0,70.0,-0.64%,0.0,11040.0,11045.0,10895.0
1241.0,대교우B,1685.0,8.0,-0.47%,500.0,1659.0,1735.0,1659.0
1242.0,DL우,19400.0,190.0,-0.97%,5000.0,19450.0,19790.0,19380.0
1243.0,윌비스,484.0,1.0,+0.21%,1000.0,486.0,490.0,479.0
1244.0,유안타증권우,2505.0,0.0,0.00%,5000.0,2505.0,2530.0,2495.0
1245.0,삼성 레버리지 China A50 선물 ETN(H),32085.0,630.0,+2.00%,0.0,31485.0,32125.0,31375.0
1246.0,ACE 200TR,21320.0,285.0,+1.35%,0.0,21255.0,21345.0,21255.0
1247.0,대신343 K200,33605.0,415.0,+1.25%,0.0,33555.0,33625.0,33555.0
1248.0,이스타코,743.0,6.0,+0.81%,500.0,731.0,751.0,727.0
1249.0,TIGER S&P글로벌헬스케어(합성),20635.0,100.0,-0.48%,0.0,20735.0,20735.0,20570.0
1250.0,삼성 미국 대형 가치주 ETN(H),15880.0,0.0,0.00%,0.0,15880.0,15880.0,15880.0
1251.0,TIGER 골드선물(H),13205.0,110.0,+0.84%,0.0,13190.0,13215.0,13175.0
1252.0,모두투어리츠,4030.0,20.0,+0.50%,5000.0,4010.0,4040.0,3990.0
1253.0,신풍,899.0,12.0,+1.35%,500.0,882.0,899.0,879.0
1254.0,한국주강,2740.0,10.0,-0.36%,500.0,2750.0,2750.0,2700.0
1255.0,신한 콩 선물 ETN(H),15410.0,370.0,+2.46%,0.0,15225.0,15410.0,15225.0
1256.0,삼성 인버스 2X 나스닥 100 ETN(H),4395.0,210.0,-4.56%,0.0,4410.0,4425.0,4150.0
1257.0,KODEX 차이나심천ChiNext(합성),8880.0,20.0,-0.22%,0.0,8800.0,8890.0,8735.0
1258.0,KODEX 200ESG,12235.0,185.0,+1.54%,0.0,12185.0,12245.0,12155.0
1259.0,BYC우,141800.0,600.0,+0.42%,5000.0,139300.0,141800.0,139100.0
1260.0,삼성 China A50 선물 ETN(H),15215.0,145.0,+0.96%,0.0,15215.0,15215.0,15215.0
1261.0,KODEX 미국달러선물레버리지,12820.0,370.0,-2.81%,0.0,12965.0,12995.0,12790.0
1262.0,삼성 레버리지 금 선물 ETN(H),30315.0,505.0,+1.69%,0.0,30165.0,30340.0,30150.0
1263.0,메리츠 KAP 통안채 6개월 ETN,50435.0,0.0,0.00%,0.0,50435.0,50435.0,50435.0
1264.0,ARIRANG 미국장기우량회사채,84540.0,340.0,+0.40%,0.0,85015.0,85120.0,84385.0
1265.0,참엔지니어링,510.0,22.0,+4.51%,500.0,488.0,529.0,488.0
1266.0,메리츠 레버리지 미국채30년 ETN(H),5955.0,205.0,+3.57%,0.0,5860.0,5960.0,5860.0
1267.0,TIGER 인도니프티50레버리지(합성),29110.0,35.0,-0.12%,0.0,28950.0,29600.0,28815.0
1268.0,롯데지주우,36800.0,50.0,-0.14%,200.0,36900.0,36900.0,36800.0
1269.0,KBSTAR 게임테마,8515.0,150.0,+1.79%,0.0,8485.0,8560.0,8430.0
1270.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,29225.0,395.0,+1.37%,0.0,29225.0,29225.0,29225.0
1271.0,미래에셋 인버스 2X 코스피200 선물 ETN,14600.0,395.0,-2.63%,0.0,14000.0,14685.0,14000.0
1272.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,29120.0,295.0,+1.02%,0.0,29185.0,29185.0,29120.0
1273.0,대한항공우,26200.0,0.0,0.00%,5000.0,26200.0,26550.0,26050.0
1274.0,KODEX 건설,3730.0,105.0,+2.90%,0.0,3610.0,3735.0,3600.0
1275.0,하나 Solactive US Tech Top 10 ETN(H),14525.0,0.0,0.00%,0.0,14525.0,14525.0,14525.0
1276.0,KODEX 차이나과창판STAR50(합성),6595.0,80.0,-1.20%,0.0,6995.0,6995.0,6420.0
1277.0,TIGER 미국S&P500배당귀족,10545.0,95.0,-0.89%,0.0,10850.0,10850.0,10540.0
1278.0,두산퓨얼셀2우B,9710.0,310.0,+3.30%,100.0,9390.0,11500.0,9300.0
1279.0,TIGER 200IT레버리지,38380.0,1720.0,+4.69%,0.0,38000.0,38865.0,38000.0
1280.0,KODEX 미국S&P500경기소비재,11950.0,5.0,-0.04%,0.0,11975.0,11980.0,11940.0
1281.0,ACE 엔비디아채권혼합블룸버그,15090.0,530.0,+3.64%,0.0,15075.0,15120.0,14980.0
1282.0,신한 금 선물 ETN(H),14305.0,130.0,+0.92%,0.0,14275.0,14310.0,14275.0
1283.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),57115.0,3625.0,+6.78%,0.0,56995.0,57115.0,56220.0
1284.0,삼성 KRX 금현물 ETN,14260.0,35.0,+0.25%,0.0,14285.0,14285.0,14260.0
1285.0,WOORI 대한민국국고채액티브,50175.0,185.0,+0.37%,0.0,50190.0,50255.0,50175.0
1286.0,미래에셋 원유선물혼합 ETN(H),28470.0,415.0,-1.44%,0.0,28890.0,28890.0,28470.0
1287.0,한솔PNS,1388.0,12.0,+0.87%,500.0,1372.0,1395.0,1370.0
1288.0,SHD,23200.0,100.0,+0.43%,5000.0,22900.0,23300.0,22600.0
1289.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),28165.0,560.0,+2.03%,0.0,28165.0,28165.0,28165.0
1290.0,진도,2255.0,20.0,+0.89%,500.0,2235.0,2255.0,2220.0
1291.0,신한 레버리지 미국달러 선물 ETN,13975.0,400.0,-2.78%,0.0,14130.0,14130.0,13960.0
1292.0,KBSTAR 배터리 리사이클링iSelect,15345.0,140.0,+0.92%,0.0,15300.0,15370.0,15135.0
1293.0,SOL 코스닥150,14370.0,415.0,+2.97%,0.0,14295.0,14370.0,14190.0
1294.0,TIGER 리츠부동산인프라채권TR KIS,4605.0,5.0,+0.11%,0.0,4625.0,4625.0,4585.0
1295.0,KODEX 미국S&P500에너지(합성),13360.0,235.0,-1.73%,0.0,13535.0,13535.0,13360.0
1296.0,체시스,865.0,2.0,-0.23%,500.0,867.0,868.0,857.0
1297.0,KODEX 삼성전자채권혼합Wise,10585.0,65.0,+0.62%,0.0,10540.0,10600.0,10540.0
1298.0,ACE 미국달러SOFR금리(합성),10140.0,135.0,-1.31%,0.0,10320.0,10320.0,10125.0
1299.0,금호전기,745.0,47.0,-5.93%,500.0,802.0,834.0,745.0
1300.0,KODEX 탄소효율그린뉴딜,8500.0,90.0,+1.07%,0.0,8495.0,8500.0,8465.0
1301.0,KODEX 유럽명품TOP10 STOXX,9065.0,55.0,-0.60%,0.0,9075.0,9110.0,9040.0
1302.0,TIGER 삼성그룹펀더멘털,11400.0,120.0,+1.06%,0.0,11315.0,11430.0,11315.0
1303.0,ACE 2차전지&친환경차액티브,14270.0,585.0,+4.27%,0.0,13875.0,14300.0,13670.0
1304.0,ACE 미국친환경그린테마INDXX,10035.0,0.0,0.00%,0.0,10065.0,10185.0,10030.0
1305.0,KODEX 차이나A50,18000.0,120.0,-0.66%,0.0,18125.0,18125.0,17810.0
1306.0,미래에셋 중국 심천 100 ETN,13450.0,200.0,-1.47%,0.0,13450.0,13450.0,13450.0
1307.0,SOL 글로벌탄소배출권선물IHS(합성),13395.0,320.0,-2.33%,0.0,13710.0,13710.0,13395.0
1308.0,ARIRANG 미국나스닥테크,25480.0,260.0,+1.03%,0.0,25495.0,25510.0,25425.0
1309.0,신한 브렌트원유 선물 ETN(H),13370.0,175.0,-1.29%,0.0,13530.0,13530.0,13355.0
1310.0,TIGER 코스닥150선물인버스,3660.0,90.0,-2.40%,0.0,3685.0,3720.0,3650.0
1311.0,KBSTAR 내수주플러스,7615.0,10.0,+0.13%,0.0,7595.0,7655.0,7595.0
1312.0,KBSTAR 국고채3년,107620.0,20.0,+0.02%,0.0,107625.0,107695.0,107605.0
1313.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,13235.0,540.0,-3.92%,0.0,13350.0,13350.0,13200.0
1314.0,ARIRANG 미국단기우량회사채,110085.0,1475.0,-1.32%,0.0,110680.0,110680.0,110055.0
1315.0,신한 은 선물 ETN(H),13115.0,345.0,+2.70%,0.0,13135.0,13150.0,13105.0
1316.0,삼성 레버리지 코스피200 선물 ETN,26190.0,685.0,+2.69%,0.0,26090.0,26190.0,25980.0
1317.0,KODEX 글로벌로봇(합성),16700.0,240.0,+1.46%,0.0,16790.0,16790.0,16630.0
1318.0,신한 레버리지 코스피 200 선물 ETN,26020.0,645.0,+2.54%,0.0,26140.0,26140.0,26005.0
1319.0,TIGER 200TR,18580.0,245.0,+1.34%,0.0,18470.0,18580.0,18470.0
1320.0,TIGER 글로벌멀티에셋TIF액티브,9625.0,0.0,0.00%,0.0,9635.0,9645.0,9595.0
1321.0,KODEX 고배당,8660.0,20.0,-0.23%,0.0,8730.0,8730.0,8630.0
1322.0,KOSEF 국고채3년,108165.0,105.0,+0.10%,0.0,108185.0,108185.0,108165.0
1323.0,TIGER KRX2차전지K-뉴딜레버리지,10800.0,790.0,+7.89%,0.0,10200.0,10925.0,9825.0
1324.0,TIGER 원유선물Enhanced(H),4345.0,60.0,-1.36%,0.0,4360.0,4365.0,4330.0
1325.0,TIGER 미국나스닥100TR채권혼합Fn,11115.0,70.0,+0.63%,0.0,11125.0,11125.0,11095.0
1326.0,KBSTAR 글로벌4차산업IT(합성 H),22205.0,500.0,+2.30%,0.0,21790.0,22300.0,21790.0
1327.0,KBSTAR 200선물인버스2X,2625.0,75.0,-2.78%,0.0,2645.0,2645.0,2615.0
1328.0,KODEX KRX300,15845.0,185.0,+1.18%,0.0,15860.0,15875.0,15805.0
1329.0,KODEX 미국S&P500(H),10770.0,155.0,+1.46%,0.0,10750.0,10780.0,10740.0
1330.0,TIGER KRX기후변화솔루션,13225.0,225.0,+1.73%,0.0,13200.0,13230.0,13075.0
1331.0,KODEX S&P글로벌인프라(합성),13900.0,5.0,+0.04%,0.0,13975.0,13980.0,13875.0
1332.0,ACE ESG액티브,7750.0,125.0,+1.64%,0.0,7680.0,7750.0,7660.0
1333.0,SOL KIS단기통안채,104435.0,70.0,+0.07%,0.0,104435.0,104435.0,104415.0
1334.0,KODEX 미디어&엔터테인먼트,12315.0,230.0,+1.90%,0.0,12195.0,12420.0,12150.0
1335.0,메리츠 미국채10년 ETN(H),8205.0,75.0,+0.92%,0.0,8195.0,8205.0,8190.0
1336.0,SOL 미국S&P500ESG,11665.0,20.0,+0.17%,0.0,11690.0,11715.0,11645.0
1337.0,ACE 국고채3년,101755.0,110.0,+0.11%,0.0,101795.0,101825.0,101705.0
1338.0,세방우,6570.0,0.0,0.00%,500.0,6540.0,6580.0,6540.0
1339.0,TIGER 차이나클린에너지SOLACTIVE,6235.0,35.0,-0.56%,0.0,6325.0,6335.0,6170.0
1340.0,KODEX K-미래차액티브,9635.0,85.0,+0.89%,0.0,9630.0,9690.0,9620.0
1341.0,TIGER 구리실물,9970.0,45.0,+0.45%,0.0,10000.0,10060.0,9935.0
1342.0,ACE 코스닥150,14610.0,335.0,+2.35%,0.0,14505.0,14640.0,14425.0
1343.0,미래에셋 -2X 미국채울트라30년 선물 ETN,11680.0,585.0,-4.77%,0.0,11755.0,11780.0,11670.0
1344.0,TIGER Fn신재생에너지,9645.0,45.0,+0.47%,0.0,9610.0,9680.0,9575.0
1345.0,메리츠 레버리지 인플레이션 국채 ETN,11550.0,100.0,+0.87%,0.0,11550.0,11550.0,11550.0
1346.0,TRUE 레버리지 금 선물 ETN,23055.0,100.0,+0.44%,0.0,23055.0,23055.0,23055.0
1347.0,녹십자홀딩스2우,27250.0,100.0,-0.37%,500.0,27250.0,27250.0,27250.0
1348.0,KBSTAR 중장기국공채액티브,100630.0,180.0,+0.18%,0.0,100680.0,100680.0,100625.0
1349.0,KODEX TRF5050,12780.0,20.0,+0.16%,0.0,12855.0,12855.0,12780.0
1350.0,미래에셋 인버스 코스피200 선물 ETN,11430.0,150.0,-1.30%,0.0,11430.0,11430.0,11410.0
1351.0,KODEX TRF7030,14255.0,95.0,+0.67%,0.0,14240.0,14300.0,14215.0
1352.0,대신 레버리지 KRX 금현물 ETN,22795.0,0.0,0.00%,0.0,22795.0,22795.0,22795.0
1353.0,신한 인버스 코스피 200 선물 ETN,11395.0,130.0,-1.13%,0.0,11425.0,11440.0,11295.0
1354.0,TRUE 인버스 2X 구리 선물 ETN,22790.0,810.0,-3.43%,0.0,22895.0,22915.0,22790.0
1355.0,QV 블룸버그 2X 천연가스 선물 ETN(H),1130.0,90.0,-7.38%,0.0,1175.0,1190.0,1130.0
1356.0,대덕전자1우,10680.0,180.0,+1.71%,500.0,10600.0,10780.0,10600.0
1357.0,TIGER 코스피고배당,13065.0,0.0,0.00%,0.0,13180.0,13180.0,13010.0
1358.0,LX하우시스우,21600.0,300.0,-1.37%,5000.0,21700.0,21800.0,21400.0
1359.0,메리츠 인플레이션 국채 ETN,11045.0,45.0,+0.41%,0.0,11045.0,11045.0,11045.0
1360.0,메리츠 인버스 천연가스 선물 ETN(H),21990.0,690.0,+3.24%,0.0,21905.0,21990.0,21880.0
1361.0,미래에셋 인버스 천연가스 선물 ETN(H),21870.0,685.0,+3.23%,0.0,21905.0,21905.0,21675.0
1362.0,KODEX 미국러셀2000(H),11810.0,105.0,+0.90%,0.0,11765.0,11820.0,11765.0
1363.0,TIGER 코스닥150바이오테크,7460.0,210.0,+2.90%,0.0,7345.0,7520.0,7340.0
1364.0,KB 인버스 2X KOSDAQ 150 선물 ETN,7260.0,360.0,-4.72%,0.0,7360.0,7460.0,7205.0
1365.0,대신 인버스 2X 코스닥 150 선물 ETN,7240.0,395.0,-5.17%,0.0,7330.0,7460.0,7215.0
1366.0,미래에셋 레버리지 옥수수 선물 ETN,21415.0,350.0,+1.66%,0.0,21805.0,21920.0,21330.0
1367.0,대신 S&P 2X 천연가스 선물 ETN B,21325.0,1965.0,-8.44%,0.0,21770.0,21860.0,21300.0
1368.0,KODEX 배당성장채권혼합,11845.0,15.0,-0.13%,0.0,11860.0,11885.0,11845.0
1369.0,신한 다우존스지수 선물 ETN(H),21090.0,0.0,0.00%,0.0,21090.0,21090.0,21090.0
1370.0,KBSTAR 국채선물5년추종인버스,55705.0,100.0,-0.18%,0.0,55670.0,55755.0,55645.0
1371.0,삼성 레버리지 S&P500 선물 ETN,21050.0,450.0,+2.18%,0.0,21195.0,21195.0,21050.0
1372.0,미래에셋 코스닥150 선물 ETN,10475.0,40.0,-0.38%,0.0,10535.0,10535.0,10475.0
1373.0,TRUE 인버스 2X 금 선물 ETN,20945.0,665.0,-3.08%,0.0,20950.0,20950.0,20945.0
1374.0,HANARO Fn전기&수소차,9280.0,60.0,+0.65%,0.0,9265.0,9295.0,9170.0
1375.0,TIGER 차이나항셍테크레버리지(합성 H),7670.0,495.0,+6.90%,0.0,7300.0,7715.0,7250.0
1376.0,KBSTAR 미국S&P원유생산기업(합성 H),6510.0,150.0,-2.25%,0.0,6510.0,6600.0,6510.0
1377.0,KBSTAR 국고채3년선물인버스,107565.0,60.0,-0.06%,0.0,107495.0,107565.0,107495.0
1378.0,메리츠 레버리지 대표 농산물 선물 ETN(H),20740.0,610.0,+3.03%,0.0,20600.0,20965.0,20600.0
1379.0,KODEX 코스피대형주,12160.0,110.0,+0.91%,0.0,12185.0,12185.0,12160.0
1380.0,TIGER 200 건설,3345.0,115.0,+3.56%,0.0,3260.0,3345.0,3230.0
1381.0,QV 미국 IT TOP5 ETN(H),29350.0,835.0,+2.93%,0.0,29435.0,29435.0,29280.0
1382.0,신한 옥수수 선물 ETN(H),10260.0,200.0,+1.99%,0.0,10155.0,10330.0,10155.0
1383.0,KB 레버리지 KOSDAQ 150 선물 ETN,40925.0,1985.0,+5.10%,0.0,40685.0,40925.0,40470.0
1384.0,HANARO 코스닥150,14580.0,350.0,+2.46%,0.0,14465.0,14605.0,14365.0
1385.0,KODEX TDF2050액티브,11300.0,35.0,+0.31%,0.0,11295.0,11330.0,11250.0
1386.0,SOL 미국TOP5채권혼합40 Solactive,11280.0,50.0,+0.45%,0.0,11245.0,11285.0,11230.0
1387.0,메리츠 인버스 2X 구리 선물 ETN(H),20285.0,325.0,-1.58%,0.0,20300.0,20300.0,20285.0
1388.0,QV 인버스 레버리지 구리 선물 ETN(H),20255.0,240.0,-1.17%,0.0,20255.0,20255.0,20255.0
1389.0,코아스,655.0,0.0,0.00%,500.0,655.0,656.0,647.0
1390.0,메리츠 인버스 국채3년 ETN,10090.0,0.0,0.00%,0.0,10090.0,10090.0,10090.0
1391.0,메리츠 KIS 통안채 1년 ETN,50390.0,0.0,0.00%,0.0,50390.0,50390.0,50390.0
1392.0,하나 인버스 2X 구리 선물 ETN(H),20120.0,245.0,-1.20%,0.0,20120.0,20120.0,20120.0
1393.0,삼성 인버스 2X S&P500 선물 ETN,20095.0,950.0,-4.51%,0.0,20475.0,20475.0,20095.0
1394.0,TIGER MKF배당귀족,11820.0,25.0,+0.21%,0.0,11885.0,11885.0,11725.0
1395.0,FOCUS AI코리아액티브,11815.0,195.0,+1.68%,0.0,11795.0,11815.0,11775.0
1396.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2005.0,10.0,-0.50%,0.0,2000.0,2010.0,1995.0
1397.0,키움 인버스 미국달러선물 ETN,10005.0,75.0,+0.76%,0.0,10005.0,10005.0,10005.0
1398.0,QV S&P500 VIX S/T 선물 ETN D,9980.0,495.0,-4.73%,0.0,10100.0,10100.0,9910.0
1399.0,TIGER 미국달러선물인버스2X,6630.0,170.0,+2.63%,0.0,6540.0,6640.0,6540.0
1400.0,QV 레버리지 금 선물 ETN(H),19880.0,265.0,+1.35%,0.0,19880.0,19880.0,19880.0
1401.0,신한 FnGuide 치킨 ETN,9930.0,50.0,+0.51%,0.0,9930.0,9930.0,9930.0
1402.0,한화투자증권우,4125.0,25.0,+0.61%,5000.0,4040.0,4130.0,4040.0
1403.0,메리츠 레버리지 금 선물 ETN(H),19800.0,340.0,+1.75%,0.0,19800.0,19800.0,19800.0
1404.0,신한 코스닥 150 ETN,9840.0,5.0,+0.05%,0.0,9835.0,9840.0,9825.0
1405.0,신한 K200 USD 선물 바이셀 ETN,9725.0,260.0,+2.75%,0.0,9725.0,9725.0,9725.0
1406.0,KBSTAR 200선물레버리지,14900.0,400.0,+2.76%,0.0,14765.0,14900.0,14765.0
1407.0,QV iSelect 글로벌 EMP ETN(H),9675.0,0.0,0.00%,0.0,9675.0,9675.0,9675.0
1408.0,TIGER 원유선물인버스(H),3110.0,35.0,+1.14%,0.0,3105.0,3125.0,3100.0
1409.0,메리츠 레버리지 국채30년 ETN,4820.0,40.0,+0.84%,0.0,4810.0,4840.0,4795.0
1410.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,0.0,0.0
1411.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),19015.0,155.0,-0.81%,0.0,19435.0,19555.0,19015.0
1412.0,하나 레버리지 옥수수 선물 ETN(H),19005.0,595.0,+3.23%,0.0,19000.0,19370.0,19000.0
1413.0,SOL 국고채3년,102920.0,125.0,+0.12%,0.0,102980.0,102980.0,102920.0
1414.0,메리츠 국채10년 ETN,9450.0,45.0,+0.48%,0.0,9455.0,9455.0,9450.0
1415.0,넥센타이어1우B,2905.0,35.0,-1.19%,500.0,2950.0,2950.0,2905.0
1416.0,대신 인버스 2X 철광석 선물 ETN(H),18880.0,355.0,-1.85%,0.0,19030.0,19100.0,18630.0
1417.0,KBSTAR 차이나HSCEI(H),7445.0,175.0,+2.41%,0.0,7400.0,7445.0,7290.0
1418.0,코리아써우,6270.0,200.0,+3.29%,500.0,6060.0,6290.0,6060.0
1419.0,메리츠 인버스 2X 금 선물 ETN(H),18550.0,350.0,-1.85%,0.0,18595.0,18615.0,18540.0
1420.0,대상우,13480.0,0.0,0.00%,1000.0,13630.0,13630.0,13380.0
1421.0,ACE 아시아TOP50S&P,12310.0,25.0,+0.20%,0.0,12410.0,12410.0,12230.0
1422.0,QV 인버스 레버리지 금 선물 ETN(H),18460.0,0.0,0.00%,0.0,18460.0,18460.0,18460.0
1423.0,KODEX 3대농산물선물(H),11335.0,175.0,+1.57%,0.0,11220.0,11435.0,11220.0
1424.0,KODEX 게임산업,6305.0,80.0,+1.29%,0.0,6285.0,6340.0,6240.0
1425.0,TIGER KRX게임K-뉴딜,4655.0,30.0,+0.65%,0.0,4610.0,4680.0,4610.0
1426.0,KBSTAR 미국S&P500(H),11330.0,175.0,+1.57%,0.0,11310.0,11335.0,11300.0
